"COFONTE","NOFONTE","INTIPOFONTE","INFONTETESOURO","INSTATUS","ULTALTERACAO","TXDESCRICAO","INDESTINACAO","COFONTEFEDERAL"
372000000,"RECURSOS DECORRENTES DE DEP.JUDICIAIS-LEI4866/2012","1","S",0,"20230204165723 08322092792","RECURSOS DECORRENTES DE DEPÓSITOS JUDICIAIS - LEI 4.866/2012                                                                                                                                                                                              ",1,2757
338007533,"ESTRUT DE UNID DE ATENÇÃO ESPEC EM EM SAÚDE HRAN  ","9","N",0,"20250109154343 03589980184","ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM EM SAÚDE - HRAN                                                                                                                                                                                      ",2,2600
321003924,"CONV. 003924/04 - GDF/SEO/CEF - 9003029           ","9","N",0,"20241211133008 03589980184","CONTRATO DE REPASSE DE RECUROS FINANCEIROS DA UNIÃO, PARA MODERNIZAÇÃO DE NÚCLEOS DE ESPORTE E LAZER - ESTÁDIO DO GAMA - DF, Nº CR0170574-18/2004.                                                                                                        ",2,2700
390007755,"CONVÊNIO 789133/2013-SENASP/SSP-DF                ","9","S",0,"20250110160538 03589980184","Estruturar o IML                                                                                                                                                                                                                                          ",2,2899
390004913,"CONV. 004913/08 - GDF/SEC/MCT - 0061786           ","9","S",0,"20250110145020 03589980184","CONVÊNIO TEM POR OBJETO, IMPLANTAÇÃO DE CENTRO VOCACIONAL TECNOLÓGICO TIPO III, NO MUSEU VIVO DA MEMÓRIA CANDANGA PARA INCREMENTO DA QUALIDADE PRODUTIVA DO ARTESANATO NO DF.                                                                             ",2,2899
390005824,"NÚMERO ORIGINAL 016/10 SECULT                     ","9","S",0,"20250110145746 03589980184","NÚMERO ORIGINAL 016/10 SECULT                                                                                                                                                                                                                             ",2,2899
390006372,"APLICAÇ FINAN VINC  conv.197/2009 SO/NOVACAP      ","9","S",0,"20250110151605 03589980184","APLICAÇÕES FINANCEIRAS VINCULADAS (CONVÊNIOS) SERV. CCOP. TEC. P EXEC. DE ESTACION. EM PAV  EM FRENTE AOS BLS.  C E F DA SQS 312.                                                                                                                         ",2,2899
339000000,"RECURSOS DO FUNDO PENITENCIÁRIO NACIONAL          ","1","S",0,"20240710093551 08322092792","RECURSOS DO FUNDO PENITENCIÁRIO NACIONAL - EXERCÍCIOS ANTERIORES                                                                                                                                                                                          ",1,2712
390008369,"REALIZAÇÃO DA 7ª EDIÇÃO DO PROJETO - SÃO BARUQUE  ","9","S",0,"20250110160938 03589980184","CONVÊNIO TEM POR OBJETO APOIAR A REALIZAÇÃO DA ""7ª EDIÇÃO DO PROJETO - SÃO BARUQUE"", EVENTO COMPOSTO POR SHOWS, OFICINAS,DEBATE, NOS DIAS 05/07/2014 A 30/08/2014, CONFORME PT ÀS FLS. 02 A 15 DO PROCESSO 150.002143/2014.                               ",2,2899
121006030,"CONV. 106/2008 -GDF/MTE/SPPE/CODEFAP - 005238-8   ","9","N",0,"20241114155027 03589980184","CONV.000106/08 - MTE/SPPE/CODEFAP N 000106/2008 - FUNDO DE AMPARO AO TRABALHADOR                                                                                                                                                                          ",2,1700
132006030,"CONV. 106/2008 - GDF/MTE/SPPE/CODEFAP - 005238-8  ","9","N",0,"20241202130507 03589980184","CONV.000106/08 - MTE/SPPE/CODEFAP N 000106/2008 - FUNDO DE AMPARO AO TRABALHADOR                                                                                                                                                                          ",2,1700
321006030,"CONV. 106/2008 - GDF/MTE/SPPE/CODEFAP - 005238-8  ","9","N",0,"20241211154803 03589980184","CONV.000106/08 - MTE/SPPE/CODEFAP N 000106/2008 - FUNDO DE AMPARO AO TRABALHADOR                                                                                                                                                                          ",2,2700
338004640,"CONV. 004640/07 - GDF/SES/FNS/MS - 011646-0       ","9","N",0,"20250109134505 03589980184","APOIO A FORMAÇÃO PERMANENTE DE AGÊNCIAS PARA O CONTROLE SOCIAL.                                                                                                                                                                                           ",2,2600
121004792,"CONV. 000022/08 - GDF/SESP/MJ-SENADO - 005027X    ","9","N",0,"20241114152458 03589980184","COMBATE AO TRÁFICO DE DROGAS NO DF E A PROMOÇÃO DE POLÍTICAS DE PREVENÇÃO AO USO DE DROGAS E SUBSTÂNCIAS AFINS.                                                                                                                                           ",2,1700
121004859,"CONV. 000026/08 - GDF/SESP/SENAD - 0050504        ","9","N",0,"20241114152637 03589980184","AQUISIÇÃO DE 01 CROMATÓGRAFO PARA O INSTITUTO DE CRIMINALÍSTICA DA PCDF.                                                                                                                                                                                  ",2,1700
321003920,"CONV. 002262/05 - GDF/SO/FUNASA - 0106001         ","9","N",0,"20241211132943 03589980184","TEM POR OBJETO, A IMPLANTAÇÃO DE REDE DE ESGOTOS NO CENTRO URBANO (QDS. 101, 102, 301 E 302) E NAS QUADRAS QN's 100 PARES (QDS. 104 A 122) EM SAMAMBAIA/DF.                                                                                               ",2,2700
321003922,"CONV. 000957/04 - GDF/SO/FUNASA - 0105960         ","9","N",0,"20241211132951 03589980184","EXECUÇÃO DE SISTEMA DE ABASTECIMENTO DE ÁGUA - SOBRADINHO - RA V.                                                                                                                                                                                         ",2,2700
321003923,"CONV. 001025/04 - GDF/SO/FUNASA - 0105978         ","9","N",0,"20241211132959 03589980184","EXECUÇÃO DE SISTEMA DE ESGOTO SANITÁRIO - RIACHO FUNDO - RA XVII.                                                                                                                                                                                         ",2,2700
390007776,"CONVÊNIO Nº 791098/2013-CASA CIVIL                ","9","S",0,"20220805170627 99999999999","REALIZAÇÃO DO PROJETO CARAVANA DA JUVENTUDE NEGRA                                                                                                                                                                                                         ",2,2899
132004880,"CONV. 000616/08 - GDF/SESP/MJ - 005061X           ","9","N",0,"20241128170659 03589980184","CONFERÊNCIA NACIONAL DE SEGURANÇA PÚBLICA                                                                                                                                                                                                                 ",2,1700
338007990,"PROG DE REQ DE UBS - AE 1 - QD 2 - ESTRUTURAL     ","9","N",0,"20250109154738 03589980184","PROGRAMA DE REQUALIFICAÇÃO DE UBS - AREA ESPECIAL 1 - QD2 - ESTRUTURAL                                                                                                                                                                                    ",2,2600
121007487,"Estruturação do Núcleo de Economia de Saúde do DF ","9","N",0,"20241121125000 03589980184","Estruturação do Núcleo de Economia de Saúde do DF
                                                                                                                                                                                                       ",2,1700
321007487,"Estruturação do Núcleo de Economia de Saúde do DF ","9","N",0,"20241211164240 03589980184","Estruturação do Núcleo de Economia de Saúde do DF                                                                                                                                                                                                         ",2,2700
132007308,"CONV. 773996/2012 - MJ / SSP-DF - 647.146-3       ","9","N",0,"20241202133617 03589980184","AMPLIAÇÃO DO CENTRO DE DETENÇÃO PROVISÓRIO DO DF - CDP/DF                                                                                                                                                                                                 ",2,1700
132007777,"CONV. 791187/2013 - SETUR/EMBRATUR - 0064955      ","9","N",0,"20241202153450 03589980184","CONV. 791187/2013 - SETUR/EMBRATUR - 0064955                                                                                                                                                                                                              ",2,1700
321006592,"CONVÊNIO 760179/2011-SENASP                       ","9","N",0,"20241211155225 03589980184","CAPACITAÇÃO DOS PROFISSIONAIS DO CBM, PC, PM QUE ATUAM NA ÁREA DE SAÚDE                                                                                                                                                                                   ",2,2700
132007110,"CONV. 762661/2011 MINC-SEC                        ","9","N",0,"20241202132509 03589980184","CONVÊNIO TEM POR OBJETO ""A MÚTUA COOPERAÇÃO E COLABORAÇÃO RECÍPROCA DOS PARTÍCIPES NA IMPLEMENTAÇÃO DO PROJETO GIRA CULTURA QUE VISA A REAQLIZAÇÃO NAS CIDADES SATÉLITES DE TAGUATINGA, CEILÂNDIA, PLANALTINA E GAMA-DF, COM UMA ETAPA FINAL EM BRASÍLIA"".",2,1700
321006590,"CONVÊNIO 759597/2011-SENASP                       ","9","N",0,"20241211155144 03589980184","CRIAÇÃO DE NÚCLEO DE DEFESA DOS PRESOS PROVISÓRIOS NO DF                                                                                                                                                                                                  ",2,2700
